Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/SHNSGR46/status/1221191615978536963,negative,negative,coca cola
https://twitter.com/gzmislm/status/1254896389328379907,negative,negative,turkcell
https://twitter.com/faru0k/status/1267090769921310722,negative,negative,hepsiburada
https://twitter.com/modalast/status/1242579557984722944,neutral,neutral,coca cola
https://twitter.com/TakipciCengiz/status/1266084932570550274,neutral,neutral,hepsiburada
https://twitter.com/Gizli_issiz/status/1219976798185971713,negative,negative,hepsiburada
https://twitter.com/ezoiruzu/status/1241844915027533833,neutral,neutral,trendyol
https://twitter.com/_klcseyma/status/1227341203697524744,negative,negative,trendyol
https://twitter.com/feridesii/status/1235340027510566912,positive,positive,trendyol
https://twitter.com/OzgurBilge/status/1234987674290622464,positive,positive,whatsapp
https://twitter.com/Birkaniscii/status/1232776267881177088,negative,negative,turkcell
https://twitter.com/asliiacikgoz/status/1219756300822876163,positive,negative,turkcell
https://twitter.com/ErcanBiyendik/status/1244729043863441410,negative,negative,coca cola
https://twitter.com/Aqua999999/status/1230957343036379136,negative,negative,trendyol
https://twitter.com/byramoglu/status/1225554962568110086,neutral,negative,whatsapp
https://twitter.com/romeojulietim/status/1239568716918112263,positive,positive,coca cola
https://twitter.com/eelcinsena/status/1252372874930708483,positive,positive,trendyol
https://twitter.com/dercinburak/status/1229131688145498115,negative,negative,turkcell
https://twitter.com/MervezBjk/status/1241871571591061504,neutral,neutral,whatsapp
https://twitter.com/algoritmauzmani/status/1218622738581147648,negative,negative,ekşi sözlük
https://twitter.com/fatihcandan1992/status/1227704839733420032,negative,negative,turkcell
https://twitter.com/pluvi3ophile/status/1213605677479936001,positive,positive,trendyol
https://twitter.com/ucicekk/status/1261798470492528641,neutral,negative,turkcell
https://twitter.com/catyzgirl/status/1237876297650470915,neutral,negative,whatsapp
https://twitter.com/DolandAdam/status/1214912185828286465,negative,positive,hepsiburada
https://twitter.com/Sabah/status/1241507438286835712,neutral,neutral,whatsapp
https://twitter.com/incelemename/status/1226627100809027584,negative,negative,turkcell
https://twitter.com/mervvesan/status/1232772675833147396,negative,negative,trendyol
https://twitter.com/buseiiince/status/1250185922370572289,negative,negative,trendyol
https://twitter.com/abudikgubidiktw/status/1237145991050080256,negative,negative,trendyol
https://twitter.com/bugunbizegelsen/status/1231002698813714432,positive,positive,whatsapp
https://twitter.com/boudician/status/1237868734519201794,negative,negative,trendyol
https://twitter.com/muFamo/status/1259937328384131072,positive,positive,ekşi sözlük
https://twitter.com/Snecipogluuu/status/1240953697863110656,negative,negative,coca cola
https://twitter.com/eeknkzldg/status/1212846350095785990,positive,positive,turkcell
https://twitter.com/ragehgaa/status/1224447655004143616,negative,negative,turkcell
https://twitter.com/alpergungorur/status/1226947645735931905,negative,negative,trendyol
https://twitter.com/ecolak54/status/1257447901833412609,negative,negative,turkcell
https://twitter.com/yabisusarmisin_/status/1242592449563893763,negative,negative,whatsapp
https://twitter.com/kaanselcuk07/status/1217150109152051205,positive,positive,coca cola
https://twitter.com/belinayvaroll/status/1239863630767816707,positive,positive,coca cola
https://twitter.com/ppowerpuffgrls/status/1235702177194225664,neutral,negative,whatsapp
https://twitter.com/susuu41/status/1222295805278806017,neutral,negative,trendyol
https://twitter.com/spiritmolecul/status/1216820143046701058,positive,neutral,hepsiburada
https://twitter.com/GunlukArsiv/status/1225889063451942915,negative,negative,coca cola
https://twitter.com/eminekartll/status/1240420247166992390,neutral,neutral,whatsapp
https://twitter.com/Derrki/status/1254193550851481601,negative,negative,trendyol
https://twitter.com/azkarkurtuluss1/status/1229482828183822338,positive,positive,coca cola
https://twitter.com/kubracamm/status/1217194456241393664,negative,negative,trendyol
https://twitter.com/gulsahfidan1/status/1261798026286415872,negative,negative,turkcell
https://twitter.com/emineqose/status/1238949523038363649,positive,positive,turkcell
https://twitter.com/ugursenturk2/status/1236043681091727361,positive,positive,turkcell
https://twitter.com/atesediyorum/status/1256715997416960001,neutral,negative,turkcell
https://twitter.com/_nevarya/status/1220692996221546497,neutral,neutral,coca cola
https://twitter.com/kisapaslar/status/1243978791384383488,positive,positive,ekşi sözlük
https://twitter.com/ftmgltkn2/status/1229515038081388551,neutral,neutral,trendyol
https://twitter.com/yeliizyldzz/status/1254902584776757248,negative,negative,trendyol
https://twitter.com/dr_ulukan/status/1263250163788910594,negative,negative,trendyol
https://twitter.com/Vuralbeysahnede/status/1262165493470937090,neutral,negative,trendyol
https://twitter.com/htcerdgnnn/status/1264705932346482694,negative,negative,trendyol
https://twitter.com/bayindirelk/status/1235329781920653312,neutral,neutral,trendyol
https://twitter.com/sscrnss/status/1231348474823794688,positive,negative,trendyol
https://twitter.com/melistan52/status/1219009949222744064,negative,negative,turkcell
https://twitter.com/zirzopderler/status/1226609422614614018,positive,positive,trendyol
https://twitter.com/atacanturkk/status/1262868715856629760,neutral,negative,hepsiburada
https://twitter.com/Mvsmvs2/status/1224061224226361344,negative,negative,turkcell
https://twitter.com/gurmemarket/status/1264332642524246017,neutral,positive,hepsiburada
https://twitter.com/sovyetova/status/1219391239511998464,neutral,neutral,ekşi sözlük
https://twitter.com/nizampasa/status/1213195896877408256,positive,neutral,turkcell
https://twitter.com/teamemetali/status/1236432369608990720,positive,positive,whatsapp
https://twitter.com/aresyangin/status/1213873306748833792,neutral,neutral,hepsiburada
https://twitter.com/erenmarangoz/status/1230994015287377921,negative,negative,whatsapp
https://twitter.com/aynknks/status/1222302160794288129,positive,positive,whatsapp
https://twitter.com/Ahter_Yuksel/status/1241140834449461251,neutral,neutral,whatsapp
https://twitter.com/aslankrms/status/1213958533928144896,neutral,negative,trendyol
https://twitter.com/Mertoya/status/1215381471306944520,negative,negative,hepsiburada
https://twitter.com/bucugaaa/status/1215007771726417922,neutral,neutral,coca cola
https://twitter.com/AslSUNGUR/status/1223745465109315584,neutral,neutral,turkcell
https://twitter.com/sayhiuniverse/status/1239628473494376448,negative,negative,coca cola
https://twitter.com/edacskunnn/status/1265420232266563584,negative,neutral,whatsapp
https://twitter.com/aliaktasch/status/1213204723114885120,negative,negative,coca cola
https://twitter.com/berkayyokur/status/1230235502420336642,negative,negative,trendyol
https://twitter.com/firsatkolla/status/1239285284015144960,positive,positive,trendyol
https://twitter.com/Ayen51066012/status/1260340471076917248,negative,negative,turkcell
https://twitter.com/onepase/status/1233106652141891595,neutral,neutral,trendyol
https://twitter.com/CengizcanYalcuk/status/1212841405497905152,neutral,neutral,coca cola
https://twitter.com/boozedpanda/status/1214662011893751810,positive,neutral,trendyol
https://twitter.com/Musti97997826/status/1224051539742019585,negative,negative,turkcell
https://twitter.com/yusuf_abaz/status/1259929199340552193,negative,negative,hepsiburada
https://twitter.com/lll_shady/status/1241131306853044227,negative,negative,ekşi sözlük
https://twitter.com/betulbakkl/status/1223336017094152193,negative,negative,trendyol
https://twitter.com/siyahpisi/status/1219761029502111745,negative,negative,whatsapp
https://twitter.com/Senolmasanbarim/status/1231699254344921094,negative,negative,turkcell
https://twitter.com/Aleynaabg/status/1244742645798309893,negative,negative,trendyol
https://twitter.com/jadeliciousss/status/1262891784453193731,negative,negative,trendyol
https://twitter.com/jeonlouspark/status/1244769869666701314,neutral,negative,whatsapp
https://twitter.com/campaigntr/status/1215596648589484032,neutral,neutral,coca cola
https://twitter.com/hildurann/status/1259269749147607042,negative,negative,trendyol
https://twitter.com/OzbalikTevfik/status/1254556012062924800,negative,negative,trendyol
https://twitter.com/KaanKantar/status/1266098608606150656,negative,negative,hepsiburada
https://twitter.com/edawallace_/status/1220843867412615168,neutral,negative,turkcell
https://twitter.com/Vejetaryenkedi7/status/1266512603880345602,neutral,neutral,turkcell
https://twitter.com/omurozr/status/1264684873819791362,neutral,neutral,trendyol
https://twitter.com/Turkcell/status/1236012788511920128,neutral,neutral,turkcell
https://twitter.com/arkadasimzeze/status/1254879290962907138,neutral,positive,ekşi sözlük
https://twitter.com/vaporxtr/status/1262502547543203840,negative,negative,hepsiburada
https://twitter.com/eminecanbaz17/status/1218313485039427585,negative,negative,turkcell
https://twitter.com/sinemhalis/status/1231365972625367040,positive,negative,turkcell
https://twitter.com/Emreyalsun25/status/1265422824077963264,neutral,neutral,whatsapp
https://twitter.com/kplnbhr/status/1234187281868771336,negative,negative,trendyol
https://twitter.com/ibraloji/status/1234959768265072641,neutral,neutral,turkcell
https://twitter.com/futurextended/status/1212460739732094981,negative,positive,turkcell
https://twitter.com/melekk_bilgin/status/1215045843574759425,negative,negative,whatsapp
https://twitter.com/kafadengii0/status/1228052632562012162,neutral,neutral,turkcell
https://twitter.com/TeyzeDedikoducu/status/1258908039861673991,positive,positive,trendyol
https://twitter.com/systakahve/status/1265780904338829318,neutral,neutral,hepsiburada
https://twitter.com/oguzhankaplan0/status/1219395901543931915,neutral,negative,whatsapp
https://twitter.com/tallhaaaaa/status/1246223576874827776,positive,neutral,whatsapp
https://twitter.com/metindumlupinar/status/1259242994315726850,negative,negative,turkcell
https://twitter.com/yilmazsh/status/1239330174908411904,negative,negative,trendyol
https://twitter.com/networkdizayn/status/1233178238156988417,negative,negative,whatsapp
https://twitter.com/chakurochakuro/status/1241867466055266306,neutral,neutral,whatsapp
https://twitter.com/aksevdam341966/status/1267094273876516864,negative,negative,hepsiburada
https://twitter.com/inaniciii/status/1265406583661527041,negative,negative,turkcell
https://twitter.com/Offical_FD/status/1243678779035320320,positive,negative,whatsapp
https://twitter.com/gulcan_dmrhn/status/1224803345023500288,negative,negative,turkcell
https://twitter.com/labalablabs/status/1260352884828524544,neutral,negative,trendyol
https://twitter.com/alitr2098/status/1264336245821444099,positive,positive,hepsiburada
https://twitter.com/OzgSenturk1903/status/1247644056840278017,positive,neutral,ekşi sözlük
https://twitter.com/olimboss/status/1212499806125465602,neutral,neutral,trendyol
https://twitter.com/Buraksadecee/status/1215031292049408006,negative,negative,trendyol
https://twitter.com/merdo_28/status/1235964560080801793,positive,negative,coca cola
https://twitter.com/sefaaulku/status/1261047110625038336,negative,negative,hepsiburada
https://twitter.com/ajlanomersoyyer/status/1263579391222616064,negative,negative,hepsiburada
https://twitter.com/btnozen/status/1252385473797820416,positive,positive,trendyol
https://twitter.com/Zeyneppbardakci/status/1245497638755205122,positive,negative,trendyol
https://twitter.com/godwhipp/status/1257090404337496064,positive,positive,trendyol
https://twitter.com/ebruaydemirr/status/1235690830154870784,negative,negative,trendyol
https://twitter.com/lutfusakirr/status/1256723662046199811,positive,positive,turkcell
https://twitter.com/YnsByk61/status/1261442225252130817,neutral,neutral,turkcell
https://twitter.com/turuncubaslikiz/status/1215040803950809089,positive,positive,trendyol
https://twitter.com/yahedefbenmiyim/status/1230265733436911616,negative,negative,turkcell
https://twitter.com/baris_satan/status/1261063174268346371,neutral,neutral,turkcell
https://twitter.com/ahbealmond/status/1222308331613818882,neutral,negative,whatsapp
https://twitter.com/mervesemiha_/status/1222304068787494912,negative,negative,whatsapp
https://twitter.com/cybervow/status/1238231097609203718,positive,positive,ekşi sözlük
https://twitter.com/erolafaksezer2/status/1257434328532910087,neutral,negative,turkcell
https://twitter.com/SvdSdn/status/1243673826103365632,positive,positive,trendyol
https://twitter.com/idildznli/status/1220491523604779008,negative,negative,whatsapp
https://twitter.com/deniizgzn/status/1246566766786084866,positive,positive,trendyol
https://twitter.com/darlanan_adamm/status/1236038201049047053,positive,negative,turkcell
https://twitter.com/tambirleblebi/status/1255280418712170498,positive,positive,trendyol
https://twitter.com/sinemofrivia/status/1223027812866633728,negative,negative,trendyol
https://twitter.com/refik1221/status/1237489215811850240,negative,negative,coca cola
https://twitter.com/alpertungaakkus/status/1218656556063055872,positive,positive,ekşi sözlük
https://twitter.com/benibiliymisun/status/1227742979076562947,negative,negative,trendyol
https://twitter.com/semozeen/status/1252736715225169922,negative,negative,trendyol
https://twitter.com/ahmetonur43/status/1219764422287249408,negative,negative,whatsapp
https://twitter.com/hakanyasar/status/1214134631416639488,neutral,positive,hepsiburada
https://twitter.com/ayse_akbult/status/1236724310829662210,negative,negative,turkcell
https://twitter.com/gurmemarket/status/1262123773802811394,neutral,neutral,hepsiburada
https://twitter.com/turkiyefisilti/status/1220098295642587137,positive,positive,turkcell
https://twitter.com/yarenbalkaya/status/1237125391992655873,positive,positive,coca cola
https://twitter.com/halil_tat/status/1234208431042592768,neutral,neutral,turkcell
https://twitter.com/_lknrmnc_1903_/status/1222640171428012033,positive,neutral,turkcell
https://twitter.com/buraktasgin/status/1238931693530157060,negative,negative,turkcell
https://twitter.com/zinancmert/status/1257453202628317184,neutral,neutral,trendyol
https://twitter.com/onurgeyik/status/1228772499380490240,negative,negative,coca cola
https://twitter.com/Yondeym/status/1236312720527577088,negative,negative,coca cola
https://twitter.com/ElbeyBerat/status/1228815634013839370,negative,negative,whatsapp
https://twitter.com/onurgeldii/status/1231609052112850944,neutral,neutral,coca cola
https://twitter.com/CerenKaralii/status/1229878439819272192,negative,negative,trendyol
https://twitter.com/__diNCeR__/status/1261775940901838848,neutral,negative,turkcell
https://twitter.com/mhmet__/status/1228083920471760896,neutral,negative,whatsapp
https://twitter.com/shtscan/status/1234225680419827713,negative,negative,turkcell
https://twitter.com/olmadiamabu/status/1245133923388141569,neutral,negative,whatsapp
https://twitter.com/gulmeezarr/status/1215414561764990978,neutral,neutral,whatsapp
https://twitter.com/kubraderlerdi/status/1239696705890791436,negative,negative,whatsapp
https://twitter.com/maniyenolmus/status/1218643182688329728,negative,negative,trendyol
https://twitter.com/yldrmeerdem/status/1231656275596976129,negative,negative,trendyol
https://twitter.com/cllekzz/status/1263251897399554049,neutral,neutral,turkcell
https://twitter.com/YuksekTeknoTv/status/1222989656234643457,neutral,neutral,turkcell
https://twitter.com/cikuletagibi/status/1229487664921038848,positive,positive,coca cola
https://twitter.com/eestugolm/status/1252734376024117248,neutral,neutral,trendyol
https://twitter.com/OnurIzdrap/status/1241481656508338177,neutral,neutral,trendyol
https://twitter.com/LimonluLokum/status/1255619822475411458,negative,negative,turkcell
https://twitter.com/iremutlu29/status/1265061569618214912,positive,neutral,trendyol
https://twitter.com/farukdasdemir/status/1236795370891509762,neutral,negative,turkcell
https://twitter.com/MoodyPollyanna/status/1241511522985263104,negative,negative,trendyol
https://twitter.com/NuranUYGUR/status/1220841895322058752,positive,positive,turkcell
https://twitter.com/ilknur_mihrimah/status/1266828178888241155,negative,negative,turkcell
https://twitter.com/tugsavgaziantep/status/1227687861459279875,neutral,neutral,turkcell
https://twitter.com/huyssuzadam/status/1261429042630148096,negative,negative,hepsiburada
https://twitter.com/OsmanSelcuker/status/1227366892626698246,neutral,negative,whatsapp
https://twitter.com/GunesBoyraz/status/1219764910269390849,negative,negative,trendyol
https://twitter.com/pikolatas/status/1224086418525507585,negative,negative,trendyol
https://twitter.com/kaansaritunc/status/1263620371409965061,neutral,negative,turkcell
https://twitter.com/naberlanhaydar/status/1266140268211904512,negative,negative,turkcell
https://twitter.com/H_Cintonik/status/1254916797620420625,negative,negative,turkcell
https://twitter.com/cukulacanavari/status/1214673069450694656,negative,negative,turkcell
https://twitter.com/zihindekidelik/status/1220115844086345728,neutral,negative,hepsiburada
https://twitter.com/OmerturkyOTY/status/1260701958752604162,negative,negative,turkcell
https://twitter.com/sesecimya/status/1234185204895567873,neutral,neutral,turkcell
https://twitter.com/hnmefandi/status/1266154737398931458,negative,negative,trendyol
https://twitter.com/benherneysem/status/1264695397240508419,negative,negative,ekşi sözlük
https://twitter.com/zynptkl34/status/1246200706303959041,positive,positive,trendyol
https://twitter.com/laminordiyez/status/1261800281928544258,negative,negative,hepsiburada
https://twitter.com/kuslu_site/status/1244021921802596352,negative,negative,trendyol
https://twitter.com/Fehmigencfb/status/1214268249787043843,negative,negative,hepsiburada
https://twitter.com/Omerkucukk29/status/1230602644022059020,positive,negative,turkcell
https://twitter.com/zeynep_slmn/status/1244037480992714753,neutral,neutral,trendyol
https://twitter.com/bilgilizattime/status/1218882564234137600,neutral,neutral,coca cola
https://twitter.com/nazmisaz/status/1220833333980073985,negative,negative,trendyol
https://twitter.com/freelancerist/status/1231707324819148807,negative,negative,turkcell
https://twitter.com/bokmoodd/status/1224090411477688322,negative,negative,ekşi sözlük
https://twitter.com/beyza_akcakoca/status/1216484750828982274,negative,negative,trendyol
https://twitter.com/bayramoviic/status/1224460182123700224,positive,negative,whatsapp
https://twitter.com/sukufeler/status/1234588279401590784,positive,positive,coca cola
https://twitter.com/minnos1evkedisi/status/1235312472778846210,negative,negative,trendyol
https://twitter.com/VuslatHasretlik/status/1231362947118772224,positive,neutral,turkcell
https://twitter.com/reklibey/status/1241868018327719942,positive,neutral,whatsapp
https://twitter.com/hilalayding/status/1237508545429544971,negative,negative,trendyol
https://twitter.com/odysiea/status/1219770932430024705,negative,neutral,whatsapp
https://twitter.com/corcingg/status/1264700821410897922,neutral,neutral,hepsiburada
https://twitter.com/noexceptionn/status/1216138976718938113,neutral,neutral,whatsapp
https://twitter.com/notbusra/status/1216020836202749952,neutral,negative,coca cola
https://twitter.com/ycnylmz1/status/1265061715936509960,negative,negative,trendyol
https://twitter.com/caua59889736/status/1263248830205759489,neutral,positive,hepsiburada
https://twitter.com/borcxa/status/1257424903386644480,negative,negative,ekşi sözlük
https://twitter.com/dlaradmrts/status/1220489028090388480,neutral,negative,whatsapp
https://twitter.com/aecanavar/status/1220489955262246912,positive,positive,ekşi sözlük
https://twitter.com/merv_tt/status/1242239651815006208,neutral,negative,whatsapp
https://twitter.com/mvrat0/status/1260647778306285568,neutral,neutral,hepsiburada
https://twitter.com/peraltaecee/status/1242224565150986254,neutral,neutral,trendyol
https://twitter.com/OgretmenSezai/status/1239286114403389441,positive,positive,turkcell
https://twitter.com/aanilavunc/status/1255970073405251586,negative,negative,turkcell
https://twitter.com/cakmaecevit/status/1261408586774614016,neutral,neutral,ekşi sözlük
https://twitter.com/tuncabdul_/status/1266102772405014530,negative,negative,hepsiburada
https://twitter.com/umutmenzilciler/status/1233159508941312000,positive,negative,ekşi sözlük
https://twitter.com/ashcoinn/status/1244028950331998210,positive,positive,coca cola
https://twitter.com/tahsinnnc/status/1261441703329882119,negative,negative,hepsiburada
https://twitter.com/sakalsiz61/status/1263959889594011649,negative,negative,turkcell
https://twitter.com/kolinerjikk/status/1217925637844996098,negative,negative,trendyol
https://twitter.com/BarbarosKaya20/status/1232810969061040129,neutral,neutral,whatsapp
https://twitter.com/erdemlitivitler/status/1213596135291531264,negative,negative,whatsapp
https://twitter.com/arzueti/status/1261709868311949318,negative,negative,hepsiburada
https://twitter.com/AkkoyunBaris_/status/1228084712113164295,neutral,neutral,whatsapp
https://twitter.com/haybenboyleseyi/status/1240064918524694533,neutral,negative,whatsapp
https://twitter.com/serkant_61/status/1217567637837959170,negative,negative,trendyol
https://twitter.com/savahere/status/1246563754051076096,negative,negative,ekşi sözlük
https://twitter.com/BirGun_Gazetesi/status/1231305935131496455,neutral,negative,ekşi sözlük
https://twitter.com/EnesSsgngr/status/1245858309082513408,positive,neutral,whatsapp
https://twitter.com/Ubeyt2727/status/1233878042931597314,neutral,positive,turkcell
https://twitter.com/guffmama/status/1257804791343984647,negative,negative,trendyol
https://twitter.com/sarmiyorartik/status/1228822817216565249,neutral,neutral,whatsapp
https://twitter.com/fatmanurts1/status/1235681194731335697,positive,positive,trendyol
https://twitter.com/FiratBiskin/status/1219033498645880832,negative,negative,whatsapp
https://twitter.com/aysuutogaa/status/1225568151645118468,neutral,negative,whatsapp
https://twitter.com/gamzesahinss/status/1227721249775898627,neutral,neutral,whatsapp
https://twitter.com/carpedidem_/status/1241144895362019329,neutral,negative,whatsapp
https://twitter.com/zehraahmettt/status/1233511085896015872,negative,negative,turkcell
https://twitter.com/kursatcakmak34/status/1222286576308445184,neutral,neutral,turkcell
https://twitter.com/alaraozdem/status/1234241045250138112,neutral,neutral,whatsapp
https://twitter.com/dilaracikli/status/1213924638998384644,negative,negative,turkcell
https://twitter.com/ThinkingAviator/status/1263248599078637569,positive,positive,trendyol
https://twitter.com/buraksumr/status/1230248500463652866,negative,negative,turkcell
https://twitter.com/zhlrojda/status/1213960630589362181,neutral,negative,whatsapp
https://twitter.com/senaerols/status/1239663807376523265,neutral,neutral,trendyol
https://twitter.com/Apolloffline/status/1222237693893136384,negative,negative,trendyol
https://twitter.com/hazltan/status/1240052868335403015,negative,negative,trendyol
https://twitter.com/FthKa83/status/1263602996149182468,negative,negative,hepsiburada
https://twitter.com/bariis_k/status/1258533234142408705,negative,neutral,ekşi sözlük
https://twitter.com/saarmiyoo/status/1229882977682886657,neutral,negative,turkcell
https://twitter.com/canakdemir/status/1216008077482307584,negative,negative,hepsiburada
https://twitter.com/cemresolmaaz/status/1234619803538743300,neutral,positive,whatsapp
https://twitter.com/beyazspryboya/status/1228105284071100422,negative,negative,whatsapp
https://twitter.com/kimbunerminn/status/1233062739800657920,negative,negative,trendyol
https://twitter.com/hantengri1923/status/1217927848327073792,neutral,negative,ekşi sözlük
https://twitter.com/fatossunuzz/status/1259259287248998400,negative,negative,trendyol
https://twitter.com/KrksAysegul/status/1246215171120472065,negative,negative,trendyol
https://twitter.com/kanai_12/status/1215364336652255233,negative,negative,coca cola
https://twitter.com/ozturkknursah/status/1261715232361254914,negative,negative,hepsiburada
https://twitter.com/mehmeteksen_/status/1219406725985509376,neutral,neutral,whatsapp
https://twitter.com/kulturel2014/status/1262832498913968129,negative,negative,hepsiburada
https://twitter.com/Hafsakmr/status/1223743858615504898,neutral,negative,whatsapp
https://twitter.com/77Armagan/status/1225526962954874897,negative,negative,turkcell
https://twitter.com/dmuru_/status/1255992142050349057,negative,negative,trendyol
https://twitter.com/onderRgultekin/status/1217443283129061377,neutral,negative,hepsiburada
https://twitter.com/MuratSiyabent/status/1233378025263259651,positive,negative,coca cola
https://twitter.com/biikaahve/status/1260704946065997825,neutral,neutral,ekşi sözlük
https://twitter.com/firsatkolla/status/1233425414455951361,positive,neutral,trendyol
https://twitter.com/AyvazSedat/status/1228781270240579584,negative,negative,turkcell
https://twitter.com/zeyonelciya/status/1218318637343395840,negative,negative,turkcell
https://twitter.com/nurseminagcdn/status/1224088315999203328,negative,negative,trendyol
https://twitter.com/Can__Bademci/status/1230966066924396544,positive,positive,turkcell
https://twitter.com/cohanci/status/1229134732740395009,negative,negative,trendyol
https://twitter.com/gulcan_bask/status/1249469258536493057,positive,positive,ekşi sözlük
https://twitter.com/anilpekin/status/1212469322486091778,neutral,negative,ekşi sözlük
https://twitter.com/Aysunkaraa_/status/1225545481432043523,negative,negative,trendyol
https://twitter.com/akyildiz611/status/1233971294850469888,negative,negative,coca cola
https://twitter.com/saahratunc/status/1246569219375890434,negative,negative,trendyol
https://twitter.com/biseylerdiycem/status/1227703742792978435,negative,negative,trendyol
https://twitter.com/zekeriyakapcak/status/1219932849782042624,negative,negative,hepsiburada
https://twitter.com/asvpgodx/status/1256715464669040641,negative,negative,turkcell
https://twitter.com/whrishope/status/1223720459067383808,neutral,neutral,turkcell
https://twitter.com/asdor_cu/status/1231967017122648065,positive,positive,coca cola
https://twitter.com/miraccumbur/status/1241152174719148034,negative,negative,turkcell
https://twitter.com/gurcu26/status/1213607800464707586,negative,negative,turkcell
https://twitter.com/Mumogullarinda/status/1239635906820218880,neutral,neutral,ekşi sözlük
https://twitter.com/aslindaysegul/status/1242236468497702912,neutral,neutral,trendyol
https://twitter.com/GlmzMutlu/status/1255623969060913153,negative,negative,turkcell
https://twitter.com/onberkkk/status/1267228232702713859,positive,positive,ekşi sözlük
https://twitter.com/bayanesocan/status/1256008278804434950,negative,negative,trendyol
https://twitter.com/maked10/status/1215746005616021505,negative,negative,trendyol
https://twitter.com/sgokbakar/status/1244413568495366146,neutral,negative,whatsapp
https://twitter.com/berkanncakirr/status/1226285409065426945,neutral,negative,whatsapp
https://twitter.com/nidasessiz/status/1247658823436959744,neutral,neutral,trendyol
https://twitter.com/altunisiknisa/status/1259609988252696578,neutral,neutral,turkcell
https://twitter.com/MertQrndb/status/1227688708608012289,negative,positive,turkcell
https://twitter.com/vliozz/status/1223357609731928070,neutral,neutral,trendyol
https://twitter.com/ikaneti/status/1227728857656156166,neutral,neutral,whatsapp
https://twitter.com/mrbdgy/status/1256726006951555072,neutral,negative,trendyol
https://twitter.com/hergelenizz/status/1243246210401603585,negative,negative,coca cola
https://twitter.com/haber_trgtt/status/1224810319966613504,negative,negative,coca cola
https://twitter.com/ersinakman/status/1221872901089001478,negative,neutral,turkcell
https://twitter.com/ilaydasaralii/status/1242565754748313603,positive,positive,trendyol
https://twitter.com/Merttly/status/1230991177383542786,neutral,negative,whatsapp
https://twitter.com/Of_muzaffer/status/1264979458273861633,neutral,positive,hepsiburada
https://twitter.com/zibilyoon/status/1249483585310142464,positive,positive,trendyol
https://twitter.com/hqmtylmz/status/1227303817563299841,negative,negative,coca cola
https://twitter.com/federicofedere/status/1221213734355468288,negative,negative,ekşi sözlük
https://twitter.com/bkeremm/status/1219396221913255936,positive,positive,turkcell
https://twitter.com/hakancabat/status/1218595837909053445,negative,negative,hepsiburada
https://twitter.com/Lothbrok29/status/1225176120632446977,neutral,negative,turkcell
https://twitter.com/ttukenmisim/status/1221941862807801856,neutral,negative,whatsapp
https://twitter.com/mrvsnsz/status/1215778921628807173,negative,negative,whatsapp
https://twitter.com/glyktkc/status/1262523084910796815,positive,positive,turkcell
https://twitter.com/S0rrhat/status/1243677014466465792,negative,positive,whatsapp
https://twitter.com/aysubilirkisi/status/1252017276229955584,negative,negative,trendyol
https://twitter.com/kaderoozturk61/status/1264337446575247361,negative,negative,trendyol
https://twitter.com/emirahbey/status/1218314837115187202,neutral,neutral,whatsapp
https://twitter.com/NuhBayramm/status/1236734076813541377,positive,positive,turkcell
https://twitter.com/chem919/status/1252372566687092736,negative,negative,trendyol
https://twitter.com/Selmaalr6/status/1244726159377604611,negative,negative,coca cola
https://twitter.com/Oznmtu/status/1218305397720780800,positive,neutral,whatsapp
https://twitter.com/Seyma_Gunes/status/1262528550437040128,neutral,negative,turkcell
https://twitter.com/yunussemre52/status/1226634415004147712,neutral,neutral,trendyol
https://twitter.com/oguzhanbayram6/status/1234535851402592256,negative,negative,turkcell
https://twitter.com/banuceengiz/status/1247668764163923970,neutral,neutral,trendyol
https://twitter.com/frknygzkr/status/1223015718104502272,neutral,positive,whatsapp
https://twitter.com/maydaneki/status/1216133992816283648,positive,positive,trendyol
https://twitter.com/oykuarica/status/1233162562784681985,negative,negative,turkcell
https://twitter.com/kalamaraaz/status/1241504271784443905,neutral,neutral,trendyol
https://twitter.com/esengullinceer/status/1216838533937352704,positive,negative,trendyol
https://twitter.com/EthicFail/status/1215417367364349953,neutral,negative,whatsapp
https://twitter.com/arthur82959766/status/1231699447748407297,negative,negative,ekşi sözlük
https://twitter.com/kivanctuzlutug/status/1216871494560747520,neutral,neutral,hepsiburada
https://twitter.com/EvinJan/status/1230605709542383616,neutral,neutral,trendyol
https://twitter.com/halilaydin8953/status/1265052700804341760,negative,negative,turkcell
https://twitter.com/Sabah/status/1219401774613909506,positive,neutral,whatsapp
https://twitter.com/semyldz4/status/1213966252521263107,neutral,neutral,whatsapp
https://twitter.com/soobtagram/status/1213971348827062278,negative,negative,whatsapp
https://twitter.com/lebealszwilling/status/1257090633921159170,neutral,neutral,trendyol
https://twitter.com/sude_cetin/status/1260710052396138496,neutral,neutral,trendyol
https://twitter.com/melisyyildiz/status/1225886056165314561,negative,negative,trendyol
https://twitter.com/ankakusu_misali/status/1229548336186830851,negative,negative,turkcell
https://twitter.com/elufi/status/1222273859820408832,negative,negative,ekşi sözlük
https://twitter.com/msOzyldz/status/1262167829421359105,negative,negative,trendyol
https://twitter.com/dilaraonn/status/1245860796610965504,neutral,negative,whatsapp
https://twitter.com/aysenurmehlii/status/1259633515290923008,positive,positive,trendyol
